"X","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
91655,"India","Logical Thinking | Fight for Right | Believe Yourself",38,192,552,"False",2022-11-01,"Dear @Saudi_Airlines, my wife wants to travel to #SaudiArabia with my infant daughter. She completed her #CovidVaccine dose(2) with #COVISHIELD. Will she be exempted from any institutional quarantine?","['SaudiArabia', 'CovidVaccine', 'COVISHIELD']",0.2,0.1,0.267857142857143,0.392857142857143,"Dear SaudiAirlines my wife wants to travel to SaudiArabia with my infant daughter She completed her CovidVaccine dose2 with COVISHIELD Will she be exempted from any institutional quarantine","['dear', 'saudiarabia', 'covishield']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91686,"Grand Bay, AL","Go on with what your heart tells you, or you will lose all. 🇺🇸",52,45,3160,"False",2022-11-05,"Here’s When You Need Your Second Booster, Say Virus Experts

#coronavirus #dr.fauci #coronavirustips #health #news #covidvaccine
https://t.co/yrwxuSzvI8","['coronavirus', 'dr', 'coronavirustips', 'health', 'news', 'covidvaccine']",0,0,0,0,"Heres When You Need Your Second Booster Say Virus Experts

coronavirus drfauci coronavirustips health news covidvaccine
","['booster say virus experts']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91712,"","Journalist and Opinion Writer @WSOnlineNews coldcorn@westernstandard.news",3254,4993,8362,"False",2022-10-09,"Man allegedly died from COVID-19 vaccine, family told 'unknown cause of death' - #news #canada #covid19 #covid #saskpoli #skpoli #covidvaccine #vaccinemandates #vaccineinjuries #VaccineSideEffects #Sask #saskatchewan #sk #healthcare https://t.co/Vwb3oJMNk8","['news', 'canada', 'covid19', 'covid', 'saskpoli', 'skpoli', 'covidvaccine', 'vaccinemandates', 'vaccineinjuries', 'VaccineSideEffects', 'Sask', 'saskatchewan', 'sk', 'healthcare']",-0.1,0.35,0,0,"Man allegedly died from COVID19 vaccine family told unknown cause of death  news canada covid19 covid saskpoli skpoli covidvaccine vaccinemandates vaccineinjuries VaccineSideEffects Sask saskatchewan sk healthcare ","['covid19', 'vaccinesideeffects sask']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91874,"Mumbai, India","https://t.co/UVDtERUJlr focuses on the What, When, Who and How of a trending story, and helps readers with analyses that go beyond the domain of news.",72161,348,144,"True",2022-11-01,"India Crosses 153 Crore Mark For COVID-19 Vaccination, Over 18 Lakh 'Precaution Doses' Administered #COVID19 #Vaccination #CovidVaccine #India #PrecautionDose #healthworkers  #Frontlineworkers 
https://t.co/T20QBauKpe","['COVID19', 'Vaccination', 'CovidVaccine', 'India', 'PrecautionDose', 'healthworkers', 'Frontlineworkers']",0,0,0,0,"India Crosses 153 Crore Mark For COVID19 Vaccination Over 18 Lakh Precaution Doses Administered COVID19 Vaccination CovidVaccine India PrecautionDose healthworkers  Frontlineworkers 
","['india', 'mark', 'for', 'covid19 vaccination']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91942,"SoCaL       • • • — — — • • •","¶
∴
⇒→
«»
°
#Namaste6feetAway
#NamasteSIXfeetAWAY
↻💚🖤💜•𝓛𝑜𝓋𝑒•💜🖤💚↺
•|Educate to Elevate|•
Those that know, do.
Those that understand, teach.
—Aristotleー",2207,4507,434,"False",2022-11-01,"Northeast FL
administrators k-12 in class at risk
#coronavirus

Jacksonville, Florida

UF Health employees waiting $
ransomware attack

#FluRona
several cases
#omicron #CoViD19
#CoViDvaccine? #FluVaccine?

Bob Saget tweet thanked
Jacksonville-area crowd
came to see his show","['coronavirus', 'FluRona', 'omicron', 'CoViD19', 'CoViDvaccine', 'FluVaccine']",0,0,0,0,"Northeast FL
administrators k12 in class at risk
coronavirus

Jacksonville Florida

UF Health employees waiting 
ransomware attack

FluRona
several cases
omicron CoViD19
CoViDvaccine FluVaccine

Bob Saget tweet thanked
Jacksonvillearea crowd
came to see his show","['northeast', 'jacksonville florida uf health', 'flurona', 'covid19', 'bob saget', 'jacksonvillearea']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92038,"https://bullshitman.org/","Analyzing news and politics, documenting all the bullshit. 
Go to https://t.co/umUMLjis3f for curated news free from big tech censorship",9788,10772,21498,"False",2022-11-01,"@godem99 Why the rush to get kids jabbed?!

Watch this. And share with parents of young children. 

Meet 12yo Maddie de Garay who was in Pfizer's medical trial

(Includes Dr Robert Malone and @RobertKennedyJr)

#COVID19Vic #VaccineDeaths #CovidVaccine 

https://t.co/y8l3Z25UNk","['COVID19Vic', 'VaccineDeaths', 'CovidVaccine']",0.05,0.2,0.2,0.45,"godem99 Why the rush to get kids jabbed

Watch this And share with parents of young children 

Meet 12yo Maddie de Garay who was in Pfizers medical trial

Includes Dr Robert Malone and RobertKennedyJr

COVID19Vic VaccineDeaths CovidVaccine 

","['pfizers', 'includes dr', 'robert malone', 'robertkennedyjr', 'covid19vic']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92243,"Mumbai, India","A 2000 bedded make shift hospital-
First of its Kind In India.
Dedicated COVID Health Care Centre.
Tweet to @bkchospital for assistance/queries.
#wecare",2068,117,368,"False",2022-11-01,"Thank you so much for your appreciation sir🙏
#BoosterDose #CovidVaccine #bkcjumbocovidfacility #BkcVaccinationCenter #DrRajeshDere https://t.co/Pv7MknBOcv","['BoosterDose', 'CovidVaccine', 'bkcjumbocovidfacility', 'BkcVaccinationCenter', 'DrRajeshDere']",0.2,0.2,0.425,0.616666666666667,"Thank you so much for your appreciation sir
BoosterDose CovidVaccine bkcjumbocovidfacility BkcVaccinationCenter DrRajeshDere ","['boosterdose', 'bkcvaccinationcenter']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92450,"","Life isn't about finding yourself. Life is about creating yourself.",52,9,3364,"False",2022-11-05,"Dr. Fauci Just Warned of a Possible Surge

#covidvaccine #health #news #dr.fauci #coronavirustips #coronavirus
https://t.co/uRBWMaT8lZ","['covidvaccine', 'health', 'news', 'dr', 'coronavirustips', 'coronavirus']",0,1,0,0,"Dr Fauci Just Warned of a Possible Surge

covidvaccine health news drfauci coronavirustips coronavirus
","['possible surge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92482,"","Our Rights come from God and No One can take them away!",2330,5006,39444,"False",2022-10-09,"@catturd2 I never got the #CovidVaccine and never will!","['CovidVaccine']",0,0,0,0,"catturd2 I never got the CovidVaccine and never will","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92503,"Everywhere","Vubble is here to interpret, understand and data-structure your video #TechForGood",3184,2154,4875,"False",2022-11-01,"🤰💉⚕️

UK: Pregnant women urged to get fully vaccinated https://t.co/IxDD8iRxzf via @Channel4News 

#UK #pregnancy #pregnant #vaccine #vaccination #publichealth #Risk #pandemic #CovidVaccine #Covid #COVID19 #Covid_19 #maternalhealth","['UK', 'pregnancy', 'pregnant', 'vaccine', 'vaccination', 'publichealth', 'Risk', 'pandemic', 'CovidVaccine', 'Covid', 'COVID19', 'Covid_19', 'maternalhealth']",0.333333333333333,0.5,0,0,"

UK Pregnant women urged to get fully vaccinated  via Channel4News 

UK pregnancy pregnant vaccine vaccination publichealth Risk pandemic CovidVaccine Covid COVID19 Covid19 maternalhealth","['channel4news uk', 'covidvaccine covid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92544,"All over Nonsense","Simple guy, tired of the lies and the half baked information that people allow to fill their minds. Out for change. @mo_sav01 on Insta for a little magic R&R",21,18,15,"False",2022-11-01,"It's just information people. Can you make a decision without it? #covidvaccine Concerns of Lipid Nanoparticle Carrying mRNA Vaccine into the Brain: What to Make of It? by @Shin63714105 https://t.co/yNpfXdADs5","['covidvaccine']",0,0,-0.0508333333333333,0.544761904761905,"Its just information people Can you make a decision without it covidvaccine Concerns of Lipid Nanoparticle Carrying mRNA Vaccine into the Brain What to Make of It by Shin63714105 ","['lipid nanoparticle carrying', 'mrna vaccine', 'make', 'shin63714105']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92568,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",38,0,0,"False",2022-11-07,"18-44 #URBAN #Bengaluru #CovidVaccine Availability for 11/07 at 05:00PM
FREE Slots 
#COVISHIELD - Dose1:0, Dose2:1
PAID Slots 
#COVISHIELD - Dose1:707, Dose2:10","['URBAN', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVISHIELD']",0.2,0.4,0.2,0.4,"1844 URBAN Bengaluru CovidVaccine Availability for 1107 at 0500PM
FREE Slots 
COVISHIELD  Dose10 Dose21
PAID Slots 
COVISHIELD  Dose1707 Dose210","['urban bengaluru', 'free slots', 'covishield dose10 dose21', 'slots covishield dose1707 dose210']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92641,"Unlock abundance of money & health 👉","Grad student at UC San Diego in Int'l Affairs. Interested in behavioral economics, welfare and policing policies in Latin America, and financial inclusion.",129,259,3525,"False",2022-11-05,"Dr. Fauci Just Issued This Omicron Warning

#dr.fauci #coronavirus #covidvaccine #coronavirustips #health #news
https://t.co/hPb10Qp156","['dr', 'coronavirus', 'covidvaccine', 'coronavirustips', 'health', 'news']",0,0,0.125,0.25,"Dr Fauci Just Issued This Omicron Warning

drfauci coronavirus covidvaccine coronavirustips health news
","['omicron warning']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92826,"Sweet Home Alabama","Alabama Jamma🏈",171,317,20860,"False",2022-11-01,"@ratledge20 @HolySpiritfan Proud conspiracy theorist here🙋🏼‍♀️Suck it @CDCgov #FauciLied #vaccine #VaccineMandate #COVID19 #CovidVaccine","['FauciLied', 'vaccine', 'VaccineMandate', 'COVID19', 'CovidVaccine']",0.8,1,0,0,"ratledge20 HolySpiritfan Proud conspiracy theorist hereSuck it CDCgov FauciLied vaccine VaccineMandate COVID19 CovidVaccine","['holyspiritfan proud', 'cdcgov', 'vaccinemandate']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92829,"","Lifelong Learner and Appreciator of Voices. Dementia Friend and Cat Lover.",159,295,1172,"False",2022-11-01,"#CovidVaccine Important to remember that the first scientists were philosophers and often wealthy men with alot of time on their hands to sit around and argue with each other about science.","['CovidVaccine']",0.25625,0.677083333333333,-0.1,0.6,"CovidVaccine Important to remember that the first scientists were philosophers and often wealthy men with alot of time on their hands to sit around and argue with each other about science","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92836,"Chicago","Former TV producer at MSNBC, CNN & The Oprah Winfrey Show. Currently, TV personality in Chicago. Die hard Cubs fan & chocolate chip expert.",1838,1428,9876,"False",2022-11-01,"Fauci is my hero &amp; a certified BAD ASS!!!! Thank you, Dr Fauci for speaking up and serving the best interest of the American people!!! #CovidVaccine #GetVaxxed #VaccinesWork","['CovidVaccine', 'GetVaxxed', 'VaccinesWork']",0,0.322222222222222,-0.0972222222222222,0.313888888888889,"Fauci is my hero amp a certified BAD ASS Thank you Dr Fauci for speaking up and serving the best interest of the American people CovidVaccine GetVaxxed VaccinesWork","['fauci', 'bad', 'ass', 'american', 'covidvaccine']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
92939,"","God Win and The Boss Win🙏 ❤
Wind of change 🍿🍿
The Best is Yet To Come 🌅
Trump is the Best President 4 Ever 😍",314,661,3035,"False",2022-11-01,"GOOD NEWS 💥💥💥
NEWS

Australia now ADMITS covid vaccines are harming people, offers up to $600,000 in compensation for the seriously injured
#Australia #CovidVaccine
https://t.co/jZIWhqxBY1","['Australia', 'CovidVaccine']",0.155555555555556,0.422222222222222,0.933333333333333,0.333333333333333,"GOOD NEWS 
NEWS

Australia now ADMITS covid vaccines are harming people offers up to 600000 in compensation for the seriously injured
Australia CovidVaccine
","['good', 'news', 'admits', 'australia']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92958,"Auckland, New Zealand","Journalist with @axios | https://t.co/7zHn1U4zPl social media manager in spare time — hubby's charging station firm. ❤️ | Word nerd, news junkie & lover of 🧀",2264,1180,28330,"True",2022-11-01,"United Airlines CEO said before its mandate """"more than one United employee on average *per week* was dying from COVID. ... we've now gone eight straight weeks with zero COVID-related deaths among our vaccinated"""" staff, @OrianaBeLike reports #CovidVaccine 
https://t.co/GoHvmDMS6g","['CovidVaccine']",0.183333333333333,0.433333333333333,-0.0833333333333333,0.233333333333333,"United Airlines CEO said before its mandate more than one United employee on average per week was dying from COVID  weve now gone eight straight weeks with zero COVIDrelated deaths among our vaccinated staff OrianaBeLike reports CovidVaccine 
","['united', 'airlines', 'ceo', 'united', 'covid', 'orianabelike', 'covidvaccine']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92973,"North Tyneside","Together with our GP members we deliver improved healthcare, closer to home for the North Tyneside community. Account monitored Mon-Fri, 9-5pm. T&Cs on website.",760,1397,3891,"False",2022-11-05,"The #CovidVaccine offers the best protection against the chances of serious illness and hospitalisation as result of COVID-19 infection. 

If you haven't yet had your jabs yet or if you're due your next dose, don't delay and book your appointment now ➡️ https://t.co/GC6GDH6Ln0 https://t.co/d2uwqLwmcP","['CovidVaccine']",0.128333333333333,0.268333333333333,0,0,"The CovidVaccine offers the best protection against the chances of serious illness and hospitalisation as result of COVID19 infection 

If you havent yet had your jabs yet or if youre due your next dose dont delay and book your appointment now   ","['covidvaccine', 'covid19']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93005,"","Celebrating reasoned thinking, fighting tyranny, fearing 1984",1505,4668,663,"False",2022-11-02,"#japan mandates labels warning of heart inflammation and #myocarditis for all mRNA #vaccines - and yet, @potus and @JustinTrudeau want to continue demanding we all inject them in our children? Absolutely sickening. WAKE UP PEOPLE! #covid19 #covid #CovidVaccine #LongCovid https://t.co/E2txZWQszr","['japan', 'myocarditis', 'vaccines', 'covid19', 'covid', 'CovidVaccine', 'LongCovid']",-1,1,0,0,"japan mandates labels warning of heart inflammation and myocarditis for all mRNA vaccines  and yet potus and JustinTrudeau want to continue demanding we all inject them in our children Absolutely sickening WAKE UP PEOPLE covid19 covid CovidVaccine LongCovid ","['justintrudeau', 'wake', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93158,"","ART(SCIENT)IST 💫🪐 @RuleTheWorldC ⚠️🌐",27,326,2771,"False",2022-11-01,"How are we okay with the population profoundly decreasing 👩🏽‍🚀 📉

#COVID19 #antivaxx #antivaxxers #CovidVaccine #COVIDIOTS #Omicron #Deltacron #WakeUp","['COVID19', 'antivaxx', 'antivaxxers', 'CovidVaccine', 'COVIDIOTS', 'Omicron', 'Deltacron', 'WakeUp']",0.291666666666667,0.75,0,0,"How are we okay with the population profoundly decreasing  

COVID19 antivaxx antivaxxers CovidVaccine COVIDIOTS Omicron Deltacron WakeUp","['covid19', 'covidvaccine', 'omicron deltacron']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93195,"","#chaga_gansta #bioweapon #masks4all
Lipsomal Vitamin C, Vitamin D and Chaga mushrooms....Stop the deaths now.... #chaga_gangsta",202,187,16560,"False",2022-11-02,"Pfizer quietly warns investors about tidal wave of potential fraud revelations soon to come (op-ed) https://t.co/06qBcxkdQE #COVID19 #COVID #CovidVaccine #COVIDIOT #CovidVaccine #COVISHIELD #Corona #CoronavirusUpdates #coronamaatregelen","['COVID19', 'COVID', 'CovidVaccine', 'COVIDIOT', 'CovidVaccine', 'COVISHIELD', 'Corona', 'CoronavirusUpdates', 'coronamaatregelen']",0,0.666666666666667,0,0,"Pfizer quietly warns investors about tidal wave of potential fraud revelations soon to come oped  COVID19 COVID CovidVaccine COVIDIOT CovidVaccine COVISHIELD Corona CoronavirusUpdates coronamaatregelen","['pfizer', 'covid19', 'covidiot', 'covishield corona']",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
93240,"Bengaluru, India","Hourly updates on FREE and PAID 18+ and 45+ vaccine slot availability across #Bengaluru BBMP,URBAN & RURAL",38,0,0,"False",2022-11-05,"45+ #BBMP #Bengaluru #CovidVaccine Availability for 11/05 at 12:30PM
FREE Slots 0
PAID Slots 0","['BBMP', 'Bengaluru', 'CovidVaccine']",0.4,0.8,0.2,0.4,"45 BBMP Bengaluru CovidVaccine Availability for 1105 at 1230PM
FREE Slots 0
PAID Slots 0","['bbmp bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93371,"Toronto, Ontario","Dentist-anesthesiolgist in private practice in Toronto. Also an Assistant Professor at the University of Toronto and Fellow of the School of Curiosity.",131,217,441,"False",2022-11-07,"Masks and more #covidvaccine jabs. Not a surprising plot twist in this movie, but then again this isn't a movie. """"An ounce of prevention...""""
#sleepfordentistry https://t.co/BcXvP7ro8S","['covidvaccine', 'sleepfordentistry']",0.075,0.5,0,0.375,"Masks and more covidvaccine jabs Not a surprising plot twist in this movie but then again this isnt a movie An ounce of prevention
sleepfordentistry ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93448,"https://bullshitman.org/","Analyzing news and politics, documenting all the bullshit. 
Go to https://t.co/umUMLjis3f for curated news free from big tech censorship",9788,10772,21498,"False",2022-11-01,"@JasonMillerinDC Why the rush to get kids jabbed?!

Watch this. And share with parents of young children. 

Meet 12yo Maddie de Garay who was in Pfizer's medical trial

(Inc Dr Robert Malone, @Jimmy_Dore and @RobertKennedyJr)

#COVID19Vic #VaccineDeaths #CovidVaccine

https://t.co/y8l3Z1ORLk","['COVID19Vic', 'VaccineDeaths', 'CovidVaccine']",0.05,0.2,0.2,0.45,"JasonMillerinDC Why the rush to get kids jabbed

Watch this And share with parents of young children 

Meet 12yo Maddie de Garay who was in Pfizers medical trial

Inc Dr Robert Malone JimmyDore and RobertKennedyJr

COVID19Vic VaccineDeaths CovidVaccine

","['jasonmillerindc', 'pfizers', 'inc dr', 'robert malone jimmydore', 'robertkennedyjr', 'covid19vic']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93488,"Eldoret, Kenya","#JobTooCheluget4GovernorUG
#UDA
#KaziNiKazi
#Job4Jobs
#AHealthyWealthyCounty
#ChametabgeiAkMagornoondit",3461,3904,16635,"False",2022-11-01,"@TrottoirRadio @WuodRamula @GWR There was no need to close schools or lockdown as Tanzania clearly demonstrated #CovidVaccine is a money making scam for the richest of the rich","['CovidVaccine']",0.2375,0.566666666666667,0,0,"TrottoirRadio WuodRamula GWR There was no need to close schools or lockdown as Tanzania clearly demonstrated CovidVaccine is a money making scam for the richest of the rich","['trottoirradio', 'wuodramula', 'tanzania', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93628,"South Florida, USA","Contradictions: wallow in nostalgia & explore cutting edge
Believe: Form should always follow Function",73,13,4433,"False",2022-11-06,"#Wordle357 5/6 @NYTGames 5⃣🙂
⬛🟩⬛⬛🟨♻️&gt; 🤔🔀🎲⅙+
⬛🟩⬛🟩⬛🫣😞&gt; 🤔
⬛🟩⬛🟩🟩🫣😞&gt; 🤔🎰
🟩⬛🟩🟨⬛😔&gt; hard ⬇️🧪¾C
🟩🟩🟩🟩🟩GREAT 😮‍💨🙂

#UkraineWar #CovidVaccine #Jan6thHearings 
#RoeVsWade👍#HerChoice🤰#BansOffOurBodies
#UvaldeMassacre #WearOrange 🏳️‍🌈
#squaredle","['Wordle357', 'UkraineWar', 'CovidVaccine', 'Jan6thHearings', 'RoeVsWade', 'HerChoice', 'BansOffOurBodies', 'UvaldeMassacre', 'WearOrange', 'squaredle']",-0.291666666666667,0.541666666666667,-0.6,0.9,"Wordle357 56 NYTGames 5
gt 
gt 
gt 
gt hard C
GREAT 

UkraineWar CovidVaccine Jan6thHearings 
RoeVsWadeHerChoiceBansOffOurBodies
UvaldeMassacre WearOrange 
squaredle","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93707,"New York, USA","i don’t know how Twitter works and I’m not on Facebook.A sometimes humorous personality at best. Co-host of Ski Mask Collective and Sports Mask Collective.",1287,1095,110228,"False",2022-11-01,"Hey @POTUS, what are some other treatments for Covid besides vaccines? 🤡🤡 #CovidVaccine #staywoke","['CovidVaccine', 'staywoke']",-0.125,0.375,0.75,0.65,"Hey POTUS what are some other treatments for Covid besides vaccines  CovidVaccine staywoke","['hey', 'covid', 'covidvaccine']",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
93769,"UK and USA","Been told Im a Left Winger and Right Winger... You Choose lol. I Follow back. Buy Bitcoin, even If it's a tenner a week!... GETTR: FumbleRumble",633,1137,5087,"False",2022-11-01,"So it's ok for me to mock people dying of Aids because of their choice that they never used a condom or they used a dirty needle? NO ITS F'ING NOT!

This Person needs to be sacked for advocating mocking people dying from a virus! 

#CovidVaccine https://t.co/zAXJFSCXca","['CovidVaccine']",-0.21875,0.65,0.271428571428571,0.308928571428571,"So its ok for me to mock people dying of Aids because of their choice that they never used a condom or they used a dirty needle NO ITS FING NOT

This Person needs to be sacked for advocating mocking people dying from a virus 

CovidVaccine ","['aids', 'no', 'person']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93872,"","I am Professional Graphic Designer and Photo Editing Expert . I have 7 years of experience in adobe photoshop and I have done lots of Photo Editing work",5,59,144,"False",2022-11-01,"Ecommerce product photo editing, background removal and clipping path service. Do you need any photo editing contact me: https://t.co/lcIdHtULgm
#DowningStreetParties #r4today #tuesdaymotivations #DavidSassoli #SueGray #BorisResign #Number10 #Tinubu #PrimeMinister #CovidVaccine https://t.co/j0JqpRzffg","['DowningStreetParties', 'r4today', 'tuesdaymotivations', 'DavidSassoli', 'SueGray', 'BorisResign', 'Number10', 'Tinubu', 'PrimeMinister', 'CovidVaccine']",0,0,0.05,0.25,"Ecommerce product photo editing background removal and clipping path service Do you need any photo editing contact me 
DowningStreetParties r4today tuesdaymotivations DavidSassoli SueGray BorisResign Number10 Tinubu PrimeMinister CovidVaccine ","['ecommerce', 'davidsassoli', 'tinubu']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93899,"Wandsworth","NHS Wandsworth is part of the NHS South West London CCG and responsible for planning and delivering most of the healthcare services for Wandsworth residents.",11502,553,2080,"True",2022-11-04,"We've got Wandsworth walk-in #CovidVaccine clinics across the borough this week. Find a site and a time that is good for you. Come for your 1st, 2nd or booster dose - or just for a chat. Dates and times vary - find details and more venues here https://t.co/XPLNKXbO2Y https://t.co/OXeNlV8tC3","['CovidVaccine']",0.4,0.366666666666667,0.35,0.525,"Weve got Wandsworth walkin CovidVaccine clinics across the borough this week Find a site and a time that is good for you Come for your 1st 2nd or booster dose  or just for a chat Dates and times vary  find details and more venues here  ","['weve', 'wandsworth']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94096,"UMass Medical SchWorcester, MA","UMass Worcester PRC, at UMass Medical School and funded by the CDC. Promotes health and prevents disease through innovative public health research and training.",1059,1712,837,"False",2022-11-02,"Protect everyone! Visit the Worcester Public Library TOMORROW, Saturday from 11-5pm to get vaccinated or get a booster! 

Free #COVIDvaccine for anyone 5+, walk-in, medical professionals! 🤩

Check out the Worcester youth #PostVaxLife video!

https://t.co/VOzRAuOSWp","['COVIDvaccine', 'PostVaxLife']",0.133333333333333,0.288888888888889,0.166666666666667,0.355555555555556,"Protect everyone Visit the Worcester Public Library TOMORROW Saturday from 115pm to get vaccinated or get a booster 

Free COVIDvaccine for anyone 5 walkin medical professionals 

Check out the Worcester youth PostVaxLife video

","['protect', 'worcester public', 'free covidvaccine']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94160,"Oakland / Ohlone Land","Former media & tech attorney. Current bar operator. Future Rom Com writer. She / her.",402,2202,29630,"False",2022-10-09,"@SenateDems &amp; @SenSchumer Can’t this funding request go into budget reconciliation? This is sheer insanity, esp with how many people have yet to get ANY boosters &amp; as we head into Fall/Winter.

At a minimum, vaccines should be free. FOREVER.

#CovidVaccine https://t.co/x5TZY709aM","['CovidVaccine']",0.3,0.683333333333333,0,0.175,"SenateDems amp SenSchumer Cant this funding request go into budget reconciliation This is sheer insanity esp with how many people have yet to get ANY boosters amp as we head into FallWinter

At a minimum vaccines should be free FOREVER

CovidVaccine ","['senatedems', 'senschumer', 'any', 'fallwinter at', 'forever']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94212,"Rural Ontario","Farming along side my husband for over 30 years. Blood sweat and tears, but working with my best friend and lover was worth every drop.",887,978,13054,"False",2022-11-01,"I've noticed that a lot of anti-covid-vax people are also smokers. So, a cigarette has over 4000 chemicals yet they are afraid of vaccines? BWAAAAHAAAAHAAAA! #antivaxxers #CovidVaccine #COVID19","['antivaxxers', 'CovidVaccine', 'COVID19']",-0.75,0.9,0.65,0.2,"Ive noticed that a lot of anticovidvax people are also smokers So a cigarette has over 4000 chemicals yet they are afraid of vaccines BWAAAAHAAAAHAAAA antivaxxers CovidVaccine COVID19","['ive', 'bwaaaahaaaahaaaa', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94214,"","friend to dogs, he/idiot, last account on Twitter not Followed by Charlie Kirk, muted by my kids, unclean",57,282,2564,"False",2022-11-01,"I got stuck in line behind 2 horses, and it was not pleasant.

#vaccine #vaccination #vaccines #VaccinesWork #vaccinated #CovidVaccine #Covid_19 #Covid #Corona #CoronaVaccine #CoronavirusPandemic #CoronavirusUpdates #CoronaVirusUpdate
https://t.co/iMM0PuStWN","['vaccine', 'vaccination', 'vaccines', 'VaccinesWork', 'vaccinated', 'CovidVaccine', 'Covid_19', 'Covid', 'Corona', 'CoronaVaccine', 'CoronavirusPandemic', 'CoronavirusUpdates', 'CoronaVirusUpdate']",-0.383333333333333,0.833333333333333,0,0.0666666666666667,"I got stuck in line behind 2 horses and it was not pleasant

vaccine vaccination vaccines VaccinesWork vaccinated CovidVaccine Covid19 Covid Corona CoronaVaccine CoronavirusPandemic CoronavirusUpdates CoronaVirusUpdate
","['vaccineswork', 'covidvaccine covid19 covid corona', 'coronaviruspandemic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94381,"Australia","Loves random things! & Attention-Span of a... oh look! Shiney!",163,222,7634,"False",2022-11-01,"Interesting.. bots or paid posts? 
#covid19vic #covid19aus #AustraliaHasFallen #covidVaccineSideEffects #LeaveOurKidsAlone #CovidVaccine #dictatorDan #Vaccinated #mediaLies https://t.co/Qosp5o9u4S","['covid19vic', 'covid19aus', 'AustraliaHasFallen', 'covidVaccineSideEffects', 'LeaveOurKidsAlone', 'CovidVaccine', 'dictatorDan', 'Vaccinated', 'mediaLies']",0.5,0.5,-0.9765625,0.5,"Interesting bots or paid posts 
covid19vic covid19aus AustraliaHasFallen covidVaccineSideEffects LeaveOurKidsAlone CovidVaccine dictatorDan Vaccinated mediaLies ","['australiahasfallen', 'leaveourkidsalone']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
